q1,q2,generated_text,real_label,scenario
چه چیزی برای از بین بردن چربی خون مفید است؟,چه چیزی برای از بین بردن کیست تخمدان مفید است؟,  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه جواب 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه جواب 'خیر' را تولید کنید. سؤال اول: 'چه چیزی برای از بین بردن چربی خون مفید است؟' سؤال دوم: 'چه چیزی برای از بین بردن کیست تخمدان مفید است؟'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه جواب 'بله' را تولید کنید. اگر مترادف نیستند,خیر,Zero-shot
از کجا بفهمم بچم گوش درد داره؟,از کجا بفهمم نوزاد گوش درد داره؟,  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه جواب 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه جواب 'خیر' را تولید کنید. سؤال اول: 'از کجا می‌توانم ببینم که چه کسی در حال حاضر در خانه است؟' سؤال دوم: 'از کجا می‌توانم ببینم که چه کسی در حال حاضر در خانه است؟'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط,بله,Zero-shot
چگونه بفهمیم که چقدر سهام عدالت داریم؟,چگونه بفهمیم که چقدر نت داریم؟,  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه جواب 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه جواب 'خیر' را تولید کنید. سؤال اول: 'چگونه می‌توانیم بفهمیم که چقدر سهام عدالت داریم؟' سؤال دوم: 'چگونه می‌توانیم بدانیم که چقدر نت داریم؟'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه جواب 'بله' را تولید کنید,خیر,Zero-shot
چرا قران می خوانیم به زبان کودکانه؟,چرا نماز را به زبان عربی می خوانیم؟,  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه جواب 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه جواب 'خیر' را تولید کنید. سؤال اول: 'چرا قرآن را به زبان کودکانه می‌خوانیم؟' سؤال دوم: 'چرا نماز را به زبان عربی می‌خوانیم؟'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه جواب 'بله' را تولید کنید. اگر مترادف نیستند,خیر,Zero-shot
دانلود اهنگ رسا به نام طنز تلخ؟,دانلود اهنگ کیارش به نام غریبه؟,  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه جواب 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه جواب 'خیر' را تولید کنید. سؤال اول: 'دانلود اهنگ رسا به نام طنز تلخ؟' سؤال دوم: 'دانلود اهنگ کیارش به نام غریبه؟'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه جواب 'بله' را تولید کنید. اگر مترادف نیستند فقط در,خیر,Zero-shot
دانلود اهنگ کجا رفته بودی که ازرد تو؟,دانلود اهنگ کجا رفته بودی ک ازرد تو؟,  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه جواب 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه جواب 'خیر' را تولید کنید. سؤال اول: 'دانلود اهنگ کجا رفته بودی که ازرد تو؟' سؤال دوم: 'دانلود اهنگ کجا رفته بودی ک ازرد تو؟'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه جواب 'بله' را تولید کنید. اگر,بله,Zero-shot
پس کدوم بی پدری بود قسم میخوردش؟,پس کجا بی صیقل آیینه شوی؟,  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه جواب 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه جواب 'خیر' را تولید کنید. سؤال اول: 'پس کدوم بی پدری بود قسم میخوردش؟' سؤال دوم: 'پس کجا بی صیقل آیینه شوی؟'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه جواب 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه,خیر,Zero-shot
سود سهام عدالت شامل چه کسانی می شود؟,سود سهام عدالت به چه کسانی پرداخت می شود؟,  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه جواب 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه جواب 'خیر' را تولید کنید. سؤال اول: 'در چه زمانی است که شما می‌توانید از یک ماشین استفاده کنید؟' سؤال دوم: 'در چه زمانی است که شما می‌توانید از یک ماشین استفاده کنید؟'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه جواب,بله,Zero-shot
از چه زمانی نماز خواندن واجب شد؟,نماز از چه زمانی بر مسلمانان واجب شد؟,  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه جواب 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه جواب 'خیر' را تولید کنید. سؤال اول: 'از چه زمانی نماز خواندن واجب شد؟' سؤال دوم: 'از چه زمانی بر مسلمانان نماز خواندن واجب شد؟'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه جواب 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه,بله,Zero-shot
به روزرسانی در مورد باهوبالی - نتیجه گیری؟,برخی از واقعیت های دیوانه کننده درباره فیلم باهوبالی چیست؟,  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه جواب 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه جواب 'خیر' را تولید کنید. سؤال اول: 'به‌روزرسانی در مورد باهوبالی - نتیجه‌گیری؟' سؤال دوم: 'برخی از واقعیت‌های دیوانه‌کننده درباره فیلم باهوبالی چیست؟'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه جواب 'بله',خیر,Zero-shot
روند ویزای H1-B به دلیل ریاست جمهوری ترامپ چگونه تغییر خواهد کرد؟,تفاوت ویزای H1 و H1-B در چیست؟,  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه جواب 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه جواب 'خیر' را تولید کنید. سؤال اول: 'چگونه می‌توانیم از طریق یادگیری زبان انگلیسی به عنوان یک مهارت حرفه‌ای در بازار کار به کار گرفته شویم؟' سؤال دوم: 'چگونه می‌توانیم از طریق یادگیری زبان انگلیسی به عنوان یک مهارت حرفه‌ای در بازار کار به کار گرفته شویم؟'  [NEW_LINE] در ادامه دو سؤال آمده است.,خیر,Zero-shot
داروی گیاهی برای عفونت ادراری در کودکان؟,چه داروی گیاهی برای عفونت ادراری مناسب است؟,  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه جواب 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه جواب 'خیر' را تولید کنید. سؤال اول: 'داروی گیاهی برای عفونت ادراری در کودکان؟' سؤال دوم: 'چه داروی گیاهی برای عفونت ادراری مناسب است؟'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه جواب 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه,خیر,Zero-shot
ويتامين ب در چه چيزهايي وجود دارد؟,ويتامين b12 در چه چيزهايي وجود دارد؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سوال اول: 'آیا می‌تواند انرژی مکانیکی را حفظ کند؟' سوال دوم: 'چه زمانی و چگونه انرژی مکانیکی حفظ نمی‌شود؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سوال اول: 'وئیتیمین ب در چه چیزهای وجود دارد؟' سوال دوم,خیر,One-shot
داستان معراج پیامبر در کدام سوره است؟,داستان معراج پیامبر در کدام سوره قرانی امده است؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سؤال اول: 'آیا می‌تواند یک انسان در یک روز به دنیا بیاید و در همان روز بمیرد؟' سؤال دوم: 'چه زمانی و چگونه یک انسان در یک روز به دنیا می‌آید و در همان روز می‌میرد؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سؤال اول,بله,One-shot
کارتهای اعتباری در مشاغل کوچک و رستوران های مالت چقدر پذیرفته شده اند؟,کارتهای اعتباری در مشاغل کوچک و رستورانهای اسرائیل چقدر پذیرفته شده اند؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سوال اول: 'آیا می‌تواند انرژی مکانیکی را حفظ کند؟' سوال دوم: 'چه زمانی و چگونه انرژی مکانیکی حفظ نمی‌شود؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سوال اول: 'کارتهای اعتباری در مشاغل کوچک و رستوران‌های مالت چقدر پذیرفته شده‌اند؟',خیر,One-shot
زیرنویس فارسی فیلم دره من چه سرسبز بود؟,دانلود زیرنویس فارسی فیلم دره من چه سرسبز بود؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سؤال اول: 'آیا می‌تواند انرژی مکانیکی را حفظ کند؟' سؤال دوم: 'چه زمانی و چگونه انرژی مکانیکی حفظ نمی‌شود؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سؤال اول: 'زیرنویس فارسی فیلم دره من چه سرسبز بود؟' سؤال دوم: 'دانلود زیرنویس,بله,One-shot
از کجا بفهمیم باتری لپ تاپ سالم است؟,از کجا بفهمیم باتری لپ تاپ خراب است؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سؤال اول: 'آیا می‌تواند یک ماشین را از راه دور کنترل کند؟' سؤال دوم: 'از کجا می‌تواند یک ماشین را از راه دور کنترل کند؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سؤال اول: 'از کجا می‌تواند یک ماشین را از راه دور,خیر,One-shot
فلات ایران شبیه کدام شکل هندسی است؟,کدام پرچم شبیه پرچم ایران است؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سوال اول: 'آیا می‌تواند یک‌زبان را به زبان دیگری ترجمه کند؟' سوال دوم: 'چه زمانی و چگونه یک‌زبان را به زبان دیگری ترجمه می‌کنند؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سوال اول: 'آیا می‌تواند یک‌زبان را,خیر,One-shot
خانواده ویتامین b در چه چیزهایی وجود دارد؟,ویتامین گروه b در چه مواد غذایی وجود دارد؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سؤال اول: 'آیا می‌تواند یک انسان در یک روز به اندازه کافی آب بنوشد؟' سؤال دوم: 'چگونه می‌تواند یک انسان در یک روز به اندازه کافی آب بنوشد؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سؤال اول: 'آیا می‌تواند یک انسان,بله,One-shot
برخی از ویژگی های انقباضات غیر عادی و متمرکز چیست؟,علائم انقباضات غیر عادی و متمرکز چیست؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سؤال اول: 'آیا می‌توانیم از یک مدل ریاضی برای توصیف رفتار یک سیستم استفاده کنیم؟' سؤال دوم: 'چه زمانی و چگونه می‌توانیم از یک مدل ریاضی برای توصیف رفتار یک سیستم استفاده کنیم؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سؤال اول: 'آیا می‌توان,بله,One-shot
سود سهام عدالت شامل چه کسانی می شود؟,سهام عدالت شامل حال چه کسانی می شود؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سؤال اول: 'آیا می‌تواند یک ماشین را به یک موتور تبدیل کند؟' سؤال دوم: 'چگونه یک ماشین را به یک موتور تبدیل می‌کند؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سؤال اول: 'آیا می‌تواند یک ماشین را به یک موتور تبدیل کند؟,خیر,One-shot
تست بارداری به غیر از بیبی چک؟,چه موقع میشه از تست بارداری استفاده کرد؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سؤال اول: 'آیا می‌تواند انرژی مکانیکی را حفظ کند؟' سؤال دوم: 'چه زمانی و چگونه انرژی مکانیکی حفظ نمی‌شود؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سؤال اول: 'تست بارداری به غیر از بیبی چک؟' سؤال دوم: 'چه موقع است از,خیر,One-shot
چه با لباس در وان نشسته باشی؟,چه غذایی با فسنجون جور در میاد؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سوال اول: 'آیا می‌توانی با یک ماشین کار کنی؟' سوال دوم: 'چه زمانی و چگونه می‌توانی با یک ماشین کار کنی؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سوال اول: 'چه با لباس در وان نشسته باشی؟' سوال دوم: 'چه غذایی,خیر,One-shot
راه های آسان برای کسب درآمد آنلاین چیست؟,راه های کسب درآمد بصورت آنلاین چیست؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سوال اول: 'آیا می‌توانید به راحتی در یک روز کار را انجام دهید؟' سوال دوم: 'راه های آسان برای انجام کار در یک روز چیست؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سوال اول: 'راه های آسان برای کسب درآمد آنلاین چیست؟' سوال دوم: ',بله,One-shot
انشا در مورد چرا باید به مادر خود احترام بگذاریم؟,انشا در مورد چرا باید به بزرگترها احترام بگذاریم؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سوال اول: 'آیا می‌تواند انرژی مکانیکی را حفظ کند؟' سوال دوم: 'چه زمانی و چگونه انرژی مکانیکی حفظ نمی‌شود؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سوال اول: 'انشا در مورد چرا باید به مادر خود احترام بگذارد؟' سوال دوم: 'ان,خیر,One-shot
از کجا بفهمیم باتری لپ تاپ سالم است؟,از کجا بفهمیم باتری لپ تاپ اصل است؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سؤال اول: 'آیا می‌تواند یک ماشین را از راه دور کنترل کند؟' سؤال دوم: 'از کجا می‌تواند یک ماشین را از راه دور کنترل کند؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سؤال اول: 'از کجا می‌تواند یک ماشین را از راه دور,خیر,One-shot
اگر فقیر باشم چطور می توانم سالم بخورم؟,چگونه می توانم سالم بخورم ، بدون اینکه زمان زیادی را صرف پخت و پز/خرید/ خوردن نکنم؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سؤال اول: 'آیا می‌توانم با یک ماشین کار کنم؟' سؤال دوم: 'چگونه می‌توانم با یک ماشین کار کنم؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سؤال اول: 'اگر فقیر باشم چگونه می‌توانم با یک ماشین کار کنم؟' سؤال دوم:,خیر,One-shot
غلط گیر با چه چیزی می رود؟,لاک غلط گیر با چه چیزی پاک می شود؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سؤال اول: 'آیا می‌تواند یک ماشین را از راه دور کنترل کند؟' سؤال دوم: 'چه زمانی و چگونه می‌تواند یک ماشین را از راه دور کنترل کند؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سؤال اول: 'چرا می‌تواند یک ماشین را از راه,بله,One-shot
چه کار کنیم تا به درس خواندن علاقه مند شویم؟,چه کار کنیم تا علاقه مان به درس بیشتر شود؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سؤال اول: 'آیا می‌توانیم به‌طور کامل از یک سیستم کامپیوتری استفاده کنیم؟' سؤال دوم: 'چه زمانی و چگونه می‌توانیم از یک سیستم کامپیوتری استفاده کنیم؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سؤال اول: 'چه کار کنیم تا به درس خواندن علاقه مند شویم,بله,One-shot
خوراکی هایی که برای زنان باردار مفید است؟,خوراکی هایی که برای زن باردار مفید است؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سؤال اول: 'آیا می‌تواند انرژی مکانیکی را حفظ کند؟' سؤال دوم: 'چه زمانی و چگونه انرژی مکانیکی حفظ نمی‌شود؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سؤال اول: 'خوراکی هایی که برای زنان باردار مفید است؟' سؤال دوم: 'خوراکی هایی,بله,One-shot
برای داشتن شکم صاف چه کاری می توانم انجام دهم؟,چگونه چربی شکمم را کاهش دهم؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سؤال اول: 'آیا می‌توانم با استفاده از یک برنامه کامپیوتری، یک برنامه کاربردی را تولید کنم؟' سؤال دوم: 'چگونه می‌توانم با استفاده از یک برنامه کامپیوتری، یک برنامه کاربردی را تولید کنم؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سؤال اول: 'برای داشتن شکم,خیر,One-shot
چرا اینترنت گوشی اپل به لپ تاپ وصل نمیشه؟,چگونه با لپ تاپ به اینترنت گوشی اپل وصل شویم؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سؤال اول: 'آیا می‌توانید به من کمک کنید؟' سؤال دوم: 'چگونه می‌توانید به من کمک کنید؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سؤال اول: 'آیا می‌توانید به من کمک کنید؟' سؤال دوم: 'چگونه می‌توانید,خیر,One-shot
از کجا بفهمیم چه شماره هایی به نام ماست؟,از کجا بفهمیم چه شماره های ایرانسلی به نام ماست؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سؤال اول: 'آیا می‌توانیم از طریق یک سیستم کنترل از یک سیستم کنترل دیگر استفاده کنیم؟' سؤال دوم: 'از کجا می‌توانیم از طریق یک سیستم کنترل از یک سیستم کنترل دیگر استفاده کنیم؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سؤال اول: 'از کجا می‌,خیر,One-shot
چگونه می توانم در محل کار دوست پیدا کنم؟,چگونه دوست پیدا می کنیم؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سوال اول: 'آیا می‌تواند انرژی مکانیکی را حفظ کند؟' سوال دوم: 'چه زمانی و چگونه انرژی مکانیکی حفظ نمی‌شود؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سوال اول: 'چگونه می‌توانیم در محل کار دوست پیدا کنیم؟' سوال دوم: 'چگونه,خیر,One-shot
چه چیزی باعث روزی زیاد می شود؟,کمبود چه چیزی باعث خواب زیاد می شود؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سوال اول: 'آیا می‌تواند انرژی مکانیکی را حفظ کند؟' سوال دوم: 'چه زمانی و چگونه انرژی مکانیکی حفظ نمی‌شود؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سوال اول: 'چه چیزی باعث روزی زیاد می‌شود؟' سوال دوم: 'کمبود چه چیزی,خیر,One-shot
چه میوه هایی برای عفونت ریه خوب است؟,چه میوه هایی برای عفونت گلو خوب است؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سؤال اول: 'آیا می‌تواند انرژی مکانیکی را حفظ کند؟' سؤال دوم: 'چه زمانی و چگونه انرژی مکانیکی حفظ نمی‌شود؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سؤال اول: 'چه میوه‌هایی برای عفونت ریه خوب است؟' سؤال دوم: 'چه میوه‌,خیر,One-shot
چه چیزی ویتامین بدن را تامین میکند؟,چه غذاهایی ویتامین بدن را تامین میکند؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سؤال اول: 'آیا می‌تواند انرژی مکانیکی را حفظ کند؟' سؤال دوم: 'چه زمانی و چگونه انرژی مکانیکی حفظ نمی‌شود؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سؤال اول: 'چه چیزی ویتامین بدن را تامین می‌کند؟' سؤال دوم: 'چه غذاها ویتامین,بله,One-shot
چه چیزی برای درمان زود انزالی خوب است؟,چه چیزی برای زود انزالی خوب است؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سؤال اول: 'آیا می‌تواند یک انسان را بکشد؟' سؤال دوم: 'چه زمانی و چگونه یک انسان را می‌تواند بکشد؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سؤال اول: 'چه چیزی برای درمان زود انزالی خوب است؟' سؤال دوم: 'چه چیزی,بله,One-shot
برای طولانی کردن رابطه در رختخواب چه کاری باید انجام دهم؟,چگونه می توانم در رابطه جنسی طولانی تر باشم؟, جواب: 'خیر'  [NEW_LINE] در ادامه دو سؤال آمده است. آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه 'خیر' را تولید کنید. مثال: سؤال اول: 'آیا می‌تواند انرژی مکانیکی را حفظ کند؟' سؤال دوم: 'چه زمانی و چگونه انرژی مکانیکی حفظ نمی‌شود؟' جواب: 'بله' حال با دیدن این مثال جواب دهید. سؤال اول: 'برای طولانی کردن رابطه در رختخواب چه کاری باید انجام داد؟' سؤال دوم: ',بله,One-shot
